sample,P-value,Correlation,RMSE
TARGET.20.PAUZAM.09A,0.0,0.663044493457132,0.872842908763281
TARGET.20.PALFZW.09A,0.0,0.926573987225284,0.773355695286646
TARGET.20.PALFVW.09A,0.0,0.955694121323927,0.648251987259079
TARGET.20.PAUVPP.09A,0.0,0.663948405794173,0.871775526240242
TARGET.20.PAXHWI.09A,0.0,0.899241861602232,0.641781230774165
TARGET.20.PAVGDM.09A,0.0,0.862299188962793,0.803491305315294
TARGET.20.PAUUHV.09A,0.0,0.875326585712536,0.727599663890226
TARGET.20.PATBUR.09A,0.0,0.976857454448827,0.286390460233645
TARGET.20.PAUTKL.09A,0.0,0.958092956115304,0.286961410109654
TARGET.20.PAXBLX.09A,0.0,0.825600558878198,0.81037684855589
TARGET.20.PAVCJB.09A,0.0,0.819694903505872,0.82102732337775
TARGET.20.PAMYMA.09A,0.0,0.793377410825236,0.833730386583348
TARGET.20.PAWYTW.09A,0.0,0.70348038956314,0.820180501853833
TARGET.20.PAWTGF.09A,0.0,0.909361148884568,0.710628629664792
TARGET.20.PAYHGK.Unsorted.09A,0.0,0.881733935284684,0.654219104809638
TARGET.20.PAXACP.09A,0.0,0.725775577862133,0.877218079881002
TARGET.20.PAWLAJ.09A,0.0,0.701243604008102,0.847746144702265
TARGET.20.PASTSH.09A,0.0,0.934218334787596,0.569919347971582
TARGET.20.PAWSCV.09A,0.0,0.889066820553386,0.7020366163873
TARGET.20.PARYTI.09A,0.0,0.93225048552321,0.71399397484918
TARGET.20.PAWWXU.09A,0.0,0.991175548593087,0.288556486970017
TARGET.20.PAVSFB.09A,0.0,0.869615673806477,0.74005615542335
TARGET.20.PAXMCV.09A,0.0,0.992685667663363,0.287665698406579
TARGET.20.PAVNHD.09A,0.0,0.818981595887915,0.801293513599958
TARGET.20.PASHYY.09A,0.0,0.625073112207649,0.900845911721325
TARGET.20.PAURWH.09A,0.0,0.908682446932057,0.74907379521817
TARGET.20.PAWKGX.09A,0.0,0.785212105054559,0.799808167153841
TARGET.20.PAUVYC.09A,0.0,0.949161399453546,0.454116329941928
TARGET.20.PAWMSW.09A,0.0,0.739505930421635,0.820053094906594
TARGET.20.PAYLEK.Sorted.CD34neg.Myeloid.Mono.09A,0.0,0.568479748989487,0.892754619408178
TARGET.20.PAVIDJ.09A,0.0,0.510806270923341,0.918471038754283
TARGET.20.PATJWN.09A,0.0,0.651647148676285,0.8657965115417
TARGET.20.PAUZPA.09A,0.0,0.779176405232561,0.861550693947948
TARGET.20.PARCCH.09A,0.0,0.565123263361742,0.90803423445231
TARGET.20.PAVDAB.09A,0.0,0.792943814708047,0.772448513837866
TARGET.20.PAXDXW.09A,0.0,0.594104759805002,0.909836700915969
TARGET.20.PARFVC.09A,0.0,0.390414800122331,0.953840026734563
TARGET.20.PASUMD.09A,0.0,0.946784813002915,0.600682346201848
TARGET.20.PANLLX.09A,0.0,0.513449186207857,0.917535909767674
TARGET.20.PAXLYJ.09A,0.0,0.795899478764808,0.777196406405032
TARGET.20.PARGXP.09A,0.0,0.810330599102818,0.819986649364761
TARGET.20.PARSFK.09A,0.0,0.892112025670536,0.77838473033327
TARGET.20.PASSNX.09A,0.0,0.651651396163523,0.906689995976143
TARGET.20.PAVNNA.09A,0.0,0.916982934688603,0.636870538784028
TARGET.20.PASRZX.09A,0.0,0.946267377194854,0.614287925617916
TARGET.20.PASZLJ.09A,0.0,0.538364316218488,0.852999111932336
TARGET.20.PAXDVZ.09A,0.0,0.739599620557053,0.781447101278155
TARGET.20.PAPVET.09A,0.0,0.862273161116119,0.787393328998803
TARGET.20.PAXJPZ.09A,0.0,0.594634029823103,0.889876479197626
TARGET.20.PAYFYN.09A,0.0,0.734175257896306,0.787895598703562
TARGET.20.PAWBSF.09A,0.0,0.680425031565214,0.857200113214563
TARGET.20.PARURW.09A,0.0,0.986978318387596,0.439265324452281
TARGET.20.PAUZTH.09A,0.0,0.980077353317383,0.440108932794946
TARGET.20.PASIXF.09A,0.0,0.542412768307769,0.925208911635989
TARGET.20.PAVDGM.09A,0.0,0.635481094100438,0.884401416696831
TARGET.20.PASSVI.09A,0.0,0.917996737773535,0.585165331088526
TARGET.20.PAWDEG.09A,0.0,0.855963346621177,0.804847431951712
TARGET.20.PAVALK.09A,0.0,0.726981323714371,0.859403812960329
TARGET.20.PAVZYI.09A,0.0,0.500619738968887,0.912686467955852
TARGET.21.PASIGA.09A,0.0,0.620967577057127,0.879877236710773
TARGET.20.PAREFM.09A,0.0,0.921994214906595,0.768870441062189
TARGET.20.PAYLEK.Sorted.CD34neg.Lymphoid.09A,0.0,0.766891475304202,0.84687942478751
TARGET.20.PAYEKY.09A,0.0,0.782767846970564,0.832604595437581
TARGET.20.PAXJXC.09A,0.0,0.602440365628568,0.878050031969819
TARGET.20.PATCPY.09A,0.0,0.663006062866008,0.844725660976993
TARGET.20.PASWVH.09A,0.0,0.779292446111619,0.696699817484783
TARGET.20.PARKLC.09A,0.0,0.59130353352935,0.925462133192182
TARGET.20.PAUYRR.09A,0.0,0.718147083370296,0.850800064061812
TARGET.20.PAWNHW.09A,0.0,0.858402909544039,0.754450501867929
TARGET.20.PAVKFD.09A,0.0,0.976979717039012,0.596309715860019
TARGET.20.PAWVLI.09A,0.0,0.959265549111211,0.62718307145777
TARGET.20.PAWUKE.09A,0.0,0.695403307773316,0.866957520617342
TARGET.20.PAXKTY.09A,0.0,0.766275672047193,0.835464803063962
TARGET.20.PAVBEM.09A,0.0,0.883544518181469,0.770367180819403
TARGET.20.PAYLEK.Unsorted.09A,0.0,0.831442821005011,0.813474501012024
TARGET.20.PATHMB.09A,0.0,0.913991163503033,0.717906787575596
TARGET.20.PAUUKK.09A,0.0,0.933137851982074,0.542968883825103
TARGET.20.PAVBVA.09A,0.0,0.719145748867904,0.856878695352325
TARGET.20.PAYGWX.Sorted.leukemic.09A,0.0,0.775205669031712,0.830449569142423
TARGET.20.PAVPED.09A,0.0,0.53082638538021,0.911074784893562
TARGET.20.PAUKDH.09A,0.0,0.900438302132841,0.750421739823674
TARGET.20.PAXLNX.09A,0.0,0.666618186661745,0.876859883725201
TARGET.20.PAUFUB.09A,0.0,0.953500215459954,0.376125039165299
TARGET.20.PAUHDR.09A,0.0,0.984316038474157,0.191051735845084
TARGET.20.PARZHT.09A,0.0,0.931205396309451,0.753095687280941
TARGET.20.PAUMUZ.09A,0.0,0.848743852054781,0.81372328413954
TARGET.20.PAXLXI.09A,0.0,0.700414393118793,0.824834698261323
TARGET.20.PAVPZJ.09A,0.0,0.679339428608761,0.810587821406783
TARGET.20.PAWLRX.09A,0.0,0.334220203882154,0.945415862903661
TARGET.20.PAUNHG.09A,0.0,0.712720633816485,0.859112294006492
TARGET.20.PARTYK.09A,0.0,0.799859728034035,0.825254105977819
TARGET.20.PAXBZH.09A,0.0,0.862025403250576,0.815425394359888
TARGET.20.PAWCKH.09A,0.0,0.909922655317965,0.67904283781676
TARGET.20.PASKAS.09A,0.0,0.64717724583872,0.820346186275882
TARGET.20.PANZXI.09A,0.0,0.967607875248074,0.574830756855506
TARGET.20.PANVGE.09A,0.0,0.894906139413691,0.757376865647349
TARGET.20.PAYFZE.09A,0.0,0.898926198085639,0.789612322528045
TARGET.20.PAUZMH.09A,0.0,0.743376465650316,0.858191983891182
TARGET.20.PAELYU.09A,0.0,0.910808296782558,0.725823625298921
TARGET.20.PAWPLE.09A,0.0,0.546291200308247,0.917997475034946
TARGET.20.PATIAB.09A,0.0,0.960897008005676,0.674149631436456
TARGET.20.PASUUD.09A,0.0,0.962123502233987,0.619252536270806
TARGET.20.PAKFXY.09A,0.0,0.284469456492377,0.963384256819178
TARGET.20.PAWKRF.09A,0.0,0.916352060375811,0.684977716306963
TARGET.20.PAVUEF.09A,0.0,0.98009041659457,0.471072793846409
TARGET.20.PAKLTN.09A,0.0,0.953613218276126,0.664310239412104
TARGET.20.PAWUTL.09A,0.0,0.751605803770563,0.847707244486055
TARGET.20.PAVDVU.09A,0.0,0.594731724481248,0.904188712949938
TARGET.20.PAUNDC.09A,0.0,0.565537134887349,0.885633976700855
TARGET.20.PASGAE.09A,0.0,0.633505132040436,0.864772041977639
TARGET.20.PAENYR.09A,0.0,0.698381317012043,0.867378693757287
TARGET.20.PASVWW.09A,0.0,0.978082556052919,0.49936846432061
TARGET.20.PAVYYR.09A,0.0,0.781911920548755,0.78516075891461
TARGET.20.PAWTEB.09A,0.0,0.817525010176347,0.678339837560609
TARGET.20.PATBWH.09A,0.0,0.749498310627179,0.804090096037397
TARGET.20.PAWRYC.09A,0.0,0.680884620329967,0.87310161871197
TARGET.20.PABHET.09A,0.0,0.919647692570212,0.72661642661869
TARGET.20.PASFLX.09A,0.0,0.88136319305179,0.703084943789141
TARGET.20.PAXMNR.09A,0.0,0.636103637411966,0.865285978339219
TARGET.20.PAKKBK.09A,0.0,0.898409548132601,0.723980429797401
TARGET.20.PASGZV.09A,0.0,0.937426332351093,0.573828411730724
TARGET.20.PAXELP.09A,0.0,0.888260851971185,0.700940628503287
TARGET.20.PARTVG.09A,0.0,0.709826388881691,0.874563176872043
TARGET.20.PAVBNV.09A,0.0,0.612263270739679,0.928846321230028
TARGET.20.PATJIC.09A,0.0,0.845092257069635,0.752487999725434
TARGET.20.PAVDPF.09A,0.0,0.460377770477591,0.919593156754156
TARGET.20.PARHJV.09A,0.0,0.750684909609948,0.841514992458405
TARGET.20.PARAEF.09A,0.0,0.775230011488407,0.819090711260403
TARGET.20.PAVZEC.09A,0.0,0.732335303633599,0.829348664000325
TARGET.20.PAYIRH.Sorted.non.leukemic.09A,0.0,0.696338336109617,0.902667445348055
TARGET.20.PAXBVX.09A,0.0,0.791915367526286,0.746406142627075
TARGET.20.PAVRWU.09A,0.0,0.726045105512892,0.812491620046698
TARGET.20.PARUAD.09A,0.0,0.971279819155591,0.579972266919528
TARGET.20.PARAUM.09A,0.0,0.918173318168117,0.712588328299962
TARGET.20.PAYHVK.Sorted.leukemic.09A,0.0,0.981170182845697,0.493533243453247
TARGET.20.PARFMY.09A,0.0,0.669964579429545,0.865509693163531
TARGET.20.PANUUA.09A,0.0,0.864049238824421,0.822678542435127
TARGET.20.PAUHFI.09A,0.0,0.365034486264904,0.942285762576628
TARGET.20.PAXEBW.09A,0.0,0.861595595222709,0.799321686059514
TARGET.20.PAUMAD.09A,0.0,0.87200122807618,0.655953252738354
TARGET.20.PAXGVH.09A,0.0,0.700545241379304,0.86111046647681
TARGET.20.PAVAUA.09A,0.0,0.964123939303171,0.456358667330593
TARGET.20.PAVELT.09A,0.0,0.897190122588884,0.707007324621393
TARGET.20.PAWKLC.09A,0.0,0.752770608672245,0.82121382591281
TARGET.20.PARFJN.09A,0.0,0.715514707021011,0.893224003097092
TARGET.20.PAVIYS.09A,0.0,0.650933988184907,0.886388961309274
TARGET.20.PAVXME.09A,0.0,0.781412181272664,0.851020735011962
TARGET.20.PAVRTN.09A,0.0,0.955366406053741,0.574595884421651
TARGET.20.PATAVF.09A,0.0,0.986320985274108,0.508679202522203
TARGET.20.PASKGH.09A,0.0,0.946452620281736,0.638764275225579
TARGET.20.PAUVAT.09A,0.0,0.760058725464169,0.835937984916932
TARGET.20.PARJLW.09A,0.0,0.880001627493282,0.759606304331375
TARGET.20.PAYHTI.Sorted.leukemic.09A,0.0,0.710229934506332,0.909017578878166
TARGET.20.PASAFH.09A,0.0,0.966662575967434,0.618407520676125
TARGET.20.PATKAH.09A,0.0,0.68057243347635,0.849242805609308
TARGET.20.PATIRW.09A,0.0,0.807107295817811,0.816811555286094
TARGET.20.PAWACC.09A,0.0,0.720083437358879,0.796792267708434
TARGET.20.PAVWXI.09A,0.0,0.870405828602884,0.653406765885352
TARGET.20.PAWYKA.09A,0.0,0.845227042505116,0.769995869646834
TARGET.20.PAXMPG.09A,0.0,0.717643683944945,0.852286924342221
TARGET.20.PAVUZN.09A,0.0,0.701185239841615,0.858131818499857
TARGET.20.PAVXEB.09A,0.0,0.607794412523053,0.857973758597261
TARGET.20.PARVAI.09A,0.0,0.777176861879686,0.86519725691269
TARGET.20.PAUWNT.09A,0.0,0.927916307010413,0.695402143638456
TARGET.20.PASIEP.09A,0.0,0.96554971363073,0.546537892997792
TARGET.20.PASMRU.09A,0.0,0.56621436931279,0.921532515682698
TARGET.20.PARZGM.09A,0.0,0.841514608178712,0.798559861570435
TARGET.20.PAXFMH.09A,0.0,0.560038260102297,0.887979518041575
TARGET.20.PAMVKZ.09A,0.0,0.97441751646044,0.573701683975567
TARGET.20.PAWDWA.09A,0.0,0.551640462126137,0.913410803234094
TARGET.20.PAVYLW.09A,0.0,0.713911731481952,0.85437217807068
TARGET.20.PAEPYP.09A,0.0,0.916600438429678,0.824875413120289
TARGET.20.PALJTS.09A,0.0,0.813889653106041,0.819199272101633
TARGET.20.PATBIR.09A,0.0,0.553746337904538,0.891747489174062
TARGET.20.PAVCRM.09A,0.0,0.586922775173021,0.89951280242506
TARGET.20.PAVDVV.09A,0.0,0.634688337487946,0.879820683571195
TARGET.20.PALGKX.09A,0.0,0.71169397461791,0.785004433397528
TARGET.20.PARUBA.09A,0.0,0.624588097827665,0.889664460866909
TARGET.20.PATDDA.09A,0.0,0.985782485486676,0.272772452109403
TARGET.20.PAUULL.09A,0.0,0.815121644924168,0.821091715024167
TARGET.20.PAXIDA.09A,0.0,0.934717435083345,0.660611471355977
TARGET.20.PAVPLI.09A,0.0,0.778234067758483,0.767793870471652
TARGET.20.PARAIC.09A,0.0,0.460312074112377,0.917997132531152
TARGET.20.PAWKPU.09A,0.0,0.695946405738589,0.87613208673333
TARGET.20.PAXKES.09A,0.0,0.914889079877869,0.665602292261019
TARGET.20.PATJPY.09A,0.0,0.594841728663653,0.884576269795135
TARGET.20.PAYBKY.09A,0.0,0.82321440274252,0.777038192441349
TARGET.20.PAUPSS.09A,0.0,0.947759071117765,0.698508923645463
TARGET.20.PAVFPR.09A,0.0,0.985919061562844,0.468545824680584
TARGET.20.PATBNP.09A,0.0,0.967876660361723,0.701547830815531
TARGET.20.PATBIP.09A,0.0,0.852011006937093,0.814356225518268
TARGET.20.PAUPNA.09A,0.0,0.963266993056962,0.603104338949636
TARGET.20.PAVPVK.09A,0.0,0.770293598590721,0.74430535536613
TARGET.20.PATLVC.09A,0.0,0.913652689705827,0.641791662597725
TARGET.20.PAXMNG.09A,0.0,0.825828059343571,0.742216816151718
TARGET.20.PAXKXS.09A,0.0,0.780438332658017,0.852808870098226
TARGET.20.PAYHMK.Sorted.leukemic.09A,0.0,0.990009263553359,0.269551411756337
TARGET.20.PANCSC.09A,0.0,0.766462328550541,0.845930740119545
TARGET.20.PAWZLW.09A,0.0,0.776701840081752,0.739504954692413
TARGET.20.PAXJVE.09A,0.0,0.893942364134472,0.687595295531778
TARGET.20.PAUMIH.09A,0.0,0.652018672831228,0.876308797125555
TARGET.20.PASWER.09A,0.0,0.725567797558128,0.790269029228529
TARGET.20.PAVXPB.09A,0.0,0.641019517842572,0.911752198160589
TARGET.20.PATIDY.09A,0.0,0.970129138470827,0.655976855247469
TARGET.20.PAVEMX.09A,0.0,0.928213952518576,0.665332535426877
TARGET.20.PAVWUU.09A,0.0,0.621975003701639,0.885381083489382
TARGET.20.PAVKJV.09A,0.0,0.797513945144103,0.825059286181549
TARGET.20.PAWDNF.09A,0.0,0.965655199708876,0.499769376806798
TARGET.20.PAUSFM.09A,0.0,0.614013750377093,0.880396316095858
TARGET.20.PAULCA.09A,0.0,0.766056097864136,0.835966925770712
TARGET.20.PAXXUZ.09A,0.0,0.867032153070011,0.671412888025453
TARGET.20.PAVXUC.09A,0.0,0.749015429988479,0.800442433030648
TARGET.20.PAXLFG.09A,0.0,0.737259660189369,0.875661947515393
TARGET.20.PAYASV.09A,0.0,0.660564686372035,0.892652857614739
TARGET.20.PASJXN.09A,0.0,0.799093164596035,0.750410044058582
TARGET.20.PASEGC.09A,0.0,0.899083147323326,0.73166263873974
TARGET.20.PAUPXH.09A,0.0,0.720671629032078,0.834627715231901
TARGET.20.PAXKZN.09A,0.0,0.72484472784271,0.837916432360716
TARGET.20.PATFRY.09A,0.0,0.660428783668762,0.81860867858917
TARGET.20.PAYIET.09A,0.0,0.743651651007948,0.799972797446739
TARGET.20.PANEET.09A,0.0,0.841501648250182,0.811726440104045
TARGET.20.PAWRSP.09A,0.0,0.709906078886367,0.869938203618841
TARGET.20.PARVXT.09A,0.0,0.904128427147795,0.730816240353738
TARGET.20.PASDVA.09A,0.0,0.873688396726248,0.764941193742182
TARGET.20.PAUTDY.09A,0.0,0.903646337216978,0.515398893905427
TARGET.20.PATAWB.09A,0.0,0.829441558131193,0.838660158986552
TARGET.20.PARDZW.09A,0.0,0.702686751189558,0.853941791874996
TARGET.20.PAWTSD.09A,0.0,0.73305675443958,0.804882299715165
TARGET.20.PAWFVC.09A,0.0,0.91879317234253,0.688015593639586
TARGET.20.PAYKGB.Sorted.CD34neg.Myeloid.Mono.09A,0.0,0.87509071195577,0.775607098507935
TARGET.20.PAVRAT.09A,0.0,0.372078008406754,0.937447346458911
TARGET.20.PAWMRJ.09A,0.0,0.569393181583706,0.882638694816647
TARGET.20.PATBFF.09A,0.0,0.597923191348516,0.856466713968738
TARGET.20.PAVSJN.09A,0.0,0.707590351352312,0.858227254956334
TARGET.20.PASCGS.09A,0.0,0.538513422030335,0.885487942777307
TARGET.20.PAVUVI.09A,0.0,0.716364630403725,0.874880729572413
TARGET.20.PAXDEL.09A,0.0,0.597803588165456,0.925833725677159
TARGET.20.PASAFM.09A,0.0,0.948649174956646,0.551971133265103
TARGET.20.PAVTBA.09A,0.0,0.632818446648372,0.899553019691961
TARGET.20.PAVLDU.09A,0.0,0.763180415132092,0.766962174675704
TARGET.20.PASFLG.09A,0.0,0.647849555610487,0.819184103810477
TARGET.20.PARGYS.09A,0.0,0.922235968240243,0.7067688269293
TARGET.20.PARFZP.09A,0.0,0.808891622246896,0.87650046152815
TARGET.20.PAWZIG.09A,0.0,0.530210727297215,0.905635195954776
TARGET.20.PAUXNH.09A,0.0,0.950351232986256,0.65937908814305
TARGET.20.PATHZC.09A,0.0,0.972444310578959,0.571095264337815
TARGET.20.PANUIT.09A,0.0,0.507646896387477,0.910872360482795
TARGET.20.PASFHK.09A,0.0,0.881515914703613,0.782693236793539
TARGET.20.PARFCH.09A,0.0,0.963162722006834,0.57666858606168
TARGET.20.PAVFDW.09A,0.0,0.892131819193476,0.675171912969407
TARGET.20.PAVLWY.09A,0.0,0.684055667379244,0.879786280320536
TARGET.20.PAXSZD.09A,0.0,0.761889432384574,0.79272143553917
TARGET.20.PAVCNU.09A,0.0,0.965268748782357,0.571061199923888
TARGET.20.PAUZRT.09A,0.0,0.986121245693963,0.434988749599488
TARGET.20.PANIGD.09A,0.0,0.757771840766216,0.796052271368225
TARGET.20.PAVHUF.09A,0.0,0.870203001370803,0.755158421534011
TARGET.20.PARLVL.09A,0.0,0.72102390209347,0.788292908674887
TARGET.20.PAVGNC.09A,0.0,0.940197276675551,0.620886850109097
TARGET.20.PAWCGM.09A,0.0,0.639730682771726,0.913001912426414
TARGET.20.PAUYDT.09A,0.0,0.757424394376799,0.785506143125286
TARGET.20.PAUIIB.09A,0.0,0.866271069677193,0.808425917079487
TARGET.20.PASADG.09A,0.0,0.833130565098103,0.7781067587517
TARGET.20.PAXCVU.09A,0.0,0.621195543683615,0.863320361155014
TARGET.20.PATGXE.09A,0.0,0.684178122170822,0.889679261894339
TARGET.20.PAUSBP.09A,0.0,0.678240621076582,0.852242605738539
TARGET.20.PASRJL.09A,0.0,0.56944594545898,0.896452049588961
TARGET.20.PAWTPD.09A,0.0,0.609603995556572,0.915803148821933
TARGET.20.PAVJVS.09A,0.0,0.733044458197619,0.83003417299629
TARGET.20.PAXLWH.09A,0.0,0.972382795814407,0.460409678346365
TARGET.20.PARLHW.09A,0.0,0.763569635269577,0.81563171479289
TARGET.20.PASCWG.09A,0.0,0.668282300289763,0.85826728632567
TARGET.20.PAVBCV.09A,0.0,0.845168579194475,0.839325394334304
TARGET.20.PAVDXR.09A,0.0,0.983600155243523,0.182502845411803
TARGET.20.PAVCFR.09A,0.0,0.983634404685181,0.599826457539849
TARGET.20.PAXICE.09A,0.0,0.803754764159088,0.847688975751638
TARGET.20.PAVPKA.09A,0.0,0.61633056117723,0.885690243497756
TARGET.20.PAVAWS.09A,0.0,0.704528029355577,0.878951789362309
