"term","NES","padj","size"
"negative regulation of canonical wnt signaling pathway",1.0173242936425,0.788407574659456,50
"negative regulation of carbohydrate metabolic process",1.021297739639,0.788407574659456,28
"organic acid transmembrane transport",1.02757184097722,0.788407574659456,61
"positive regulation of extrinsic apoptotic signaling pathway",1.02244903517658,0.788407574659456,34
"positive regulation of interleukin 4 production",1.02139370596502,0.788407574659456,15
"regulation of bone mineralization",1.0336340381253,0.788407574659456,22
"regulation of dna damage checkpoint",1.02986236239267,0.788407574659456,14
"regulation of protein exit from endoplasmic reticulum",-0.964988805603566,0.788407574659456,16
"arf protein signal transduction",1.02777535099012,0.788985971943888,14
"forebrain neuron development",1.02058540055338,0.788985971943888,10
"stem cell differentiation",1.01482937201216,0.788985971943888,101
"apoptotic process involved in development",1.02116507313003,0.789152964102234,13
"chemical synaptic transmission postsynaptic",1.02157199645316,0.789152964102234,25
"heart morphogenesis",1.02559760105133,0.789152964102234,75
"neutrophil chemotaxis",1.02055578690747,0.789152964102234,33
"non lytic viral release",1.02014231033312,0.789152964102234,13
"regulation of lipid transport",1.01788945556657,0.789152964102234,49
"regulation of microtubule polymerization",1.02346695983611,0.789152964102234,39
"presynaptic endocytosis",1.01833134617463,0.790579806182404,47
"small nucleolar ribonucleoprotein complex assembly",1.01558683102546,0.790822724370692,10
"cardiac muscle contraction",1.02054066766342,0.79167907268947,40
"positive regulation of natural killer cell mediated immunity",1.02953129267919,0.79167907268947,22
"cellular response to exogenous dsrna",1.00244814425774,0.792070893913523,12
"response to nutrient",1.02331842766013,0.792222573569239,67
"positive regulation of microtubule polymerization or depolymerization",1.02884072686072,0.793795968610555,22
"negative regulation of tor signaling",1.00974087758536,0.794532517415784,52
"positive regulation of intracellular protein transport",1.0158082880656,0.794532517415784,63
"positive regulation of rho protein signal transduction",0.999634222487306,0.794532517415784,12
"regulation of glycolytic process",1.01934724273392,0.794532517415784,31
"regulation of glycoprotein metabolic process",1.02836957945385,0.794532517415784,21
"regulation of microtubule nucleation",1.013786056773,0.794532517415784,15
"calcium ion homeostasis",1.01291597539189,0.796406764692196,120
"nephron epithelium development",1.0152266545383,0.796406764692196,26
"aminoglycan metabolic process",1.0180945028405,0.796422535294939,30
"hair cell differentiation",1.01308206086318,0.796422535294939,13
"negative regulation of inflammatory response",1.02116754899886,0.796422535294939,76
"transcription preinitiation complex assembly",1.02254805461452,0.796422535294939,58
"cell morphogenesis involved in neuron differentiation",1.01037789666087,0.798379945177975,179
"endoplasmic reticulum membrane organization",1.01037769818432,0.798379945177975,10
"protein localization to nucleoplasm",1.01077300925177,0.798379945177975,13
"regulation of cholesterol efflux",1.01116681455162,0.798379945177975,13
"regulation of sphingolipid biosynthetic process",-0.94482019463372,0.798379945177975,10
"regulation of steroid metabolic process",1.01057297623596,0.798379945177975,49
"torc2 signaling",1.02047171025529,0.798379945177975,18
"tor signaling",1.0080615672714,0.798379945177975,124
"golgi organization",1.00793302944386,0.79929497144402,105
"intraciliary transport",1.01035530769388,0.79929497144402,13
"positive regulation of interleukin 6 production",1.01804388882368,0.79938574012662,43
"nucleoside phosphate biosynthetic process",1.00943139559202,0.800143808993367,192
"embryonic cranial skeleton morphogenesis",0.99549669950716,0.801023141887582,12
"female gamete generation",1.01196336103288,0.801023141887582,54
"regulation of dna recombination",1.01156981133493,0.802232767868507,86
"bone remodeling",1.01123176403219,0.802577066269918,33
"nadh dehydrogenase complex assembly",1.01024885822879,0.802577066269918,33
"negative regulation of microtubule depolymerization",1.01287051781774,0.803422993128876,14
"cellular process involved in reproduction in multicellular organism",1.01070182840728,0.80365080560967,118
"response to ionizing radiation",1.01147878861209,0.80365080560967,92
"enucleate erythrocyte differentiation",1.00344723419787,0.80396734775641,10
"negative regulation of microtubule polymerization or depolymerization",1.02127651680222,0.80396734775641,21
"positive regulation of d glucose transmembrane transport",1.02013513256589,0.80396734775641,20
"positive regulation of response to endoplasmic reticulum stress",1.01241047615373,0.80396734775641,30
"regulation of amyloid precursor protein catabolic process",1.01329177066269,0.80396734775641,29
"regulation of brown fat cell differentiation",0.989090446734535,0.80396734775641,11
"positive regulation of transmembrane transport",1.01501657955999,0.804166782692893,69
"attachment of mitotic spindle microtubules to kinetochore",1.00558102081671,0.804417899127797,14
"regulation of calcineurin mediated signaling",1.02050535505116,0.804417899127797,21
"tissue remodeling",1.01667403169095,0.805409748154411,58
"carbohydrate derivative metabolic process",1.00750182652745,0.80760252898587,498
"autophagy of mitochondrion",1.00856928979327,0.807883608517619,86
"carbohydrate metabolic process",1.00381463509374,0.807883608517619,272
"dna templated transcription elongation",1.00977731167022,0.807883608517619,117
"negative regulation of inflammatory response to antigenic stimulus",1.00872904115909,0.807883608517619,17
"regulation of clathrin dependent endocytosis",0.999256569311677,0.807883608517619,10
"regulation of lymphocyte mediated immunity",1.00527210484878,0.807883608517619,107
"response to progesterone",1.00857059957354,0.807883608517619,17
"skeletal muscle organ development",1.01037351117037,0.807883608517619,66
"positive regulation of type i interferon mediated signaling pathway",0.987507524810593,0.80873652697125,12
"establishment of protein localization to vacuole",1.0070855229148,0.808955477048337,44
"negative regulation of t cell proliferation",1.00867045289036,0.808955477048337,30
"icosanoid biosynthetic process",1.00939733157253,0.810720997628875,19
"bone morphogenesis",-0.908981748688604,0.813417122009235,27
"co transcriptional rna 3 end processing cleavage and polyadenylation pathway",0.993594958500377,0.813417122009235,10
"protein localization to microtubule",0.992704586944482,0.813417122009235,10
"glucose 6 phosphate metabolic process",1.00786081816606,0.814253337573907,19
"nucleobase containing small molecule metabolic process",1.00414477266365,0.815711824407476,372
"protein deglycosylation",0.994861386467067,0.815953482591626,16
"detoxification",1.00661562702468,0.816195662650602,55
"negative regulation of proteolysis",1.01192415152899,0.816195662650602,68
"positive regulation of macroautophagy",1.0067127972463,0.816195662650602,69
"tissue homeostasis",1.004168221932,0.816195662650602,95
"artery development",1.00121161235843,0.816607493911564,36
"cell projection assembly",1.00337169246715,0.818713958132213,254
"negative regulation of wnt signaling pathway",1.00802029374274,0.818713958132213,60
"organ growth",1.01237694808168,0.818713958132213,56
"meiotic cell cycle process",1.00413695610991,0.818771775298493,69
"membrane depolarization",0.997253099265954,0.818771775298493,27
"mitotic cell cycle checkpoint signaling",1.00753514928713,0.818771775298493,67
"negative regulation of myeloid cell apoptotic process",0.978290240922119,0.818771775298493,10
"negative regulation of steroid metabolic process",0.981619490598888,0.818771775298493,10
"positive regulation of actin filament polymerization",1.00104811625447,0.818771775298493,25
"positive regulation of gluconeogenesis",0.990591086097479,0.818771775298493,15
"positive regulation of proteolysis involved in protein catabolic process",1.00363119069933,0.818771775298493,88
"positive regulation of vascular endothelial growth factor production",0.981286037338897,0.818771775298493,10
"protein exit from endoplasmic reticulum",1.00377871326558,0.818771775298493,37
"regulation of autophagy of mitochondrion",1.00356383350389,0.818771775298493,41
"regulation of g protein coupled receptor signaling pathway",1.00342353166691,0.818771775298493,55
"regulation of plasma membrane organization",0.983047414294831,0.818771775298493,12
"regulation of stem cell differentiation",0.999603663450334,0.818771775298493,46
"response to ketone",1.0028188944538,0.818771775298493,100
"sex differentiation",1.00418570033138,0.818771775298493,83
"synaptic vesicle membrane organization",0.976392530947957,0.818771775298493,10
"cellular response to oxygen levels",1.00221172948759,0.819391364672585,93
"ovulation cycle",0.988936256210286,0.819391364672585,16
"dendritic spine development",0.99570785965346,0.82145898352512,34
"nucleolar large rrna transcription by rna polymerase i",1.00702640986707,0.82145898352512,18
"polysaccharide catabolic process",0.987813482685534,0.82145898352512,16
"type b pancreatic cell differentiation",0.971959300094602,0.82145898352512,10
"late endosome to lysosome transport",1.00190762491946,0.822439370357966,19
"signal transduction in absence of ligand",0.9967970978447,0.822439370357966,32
"blastocyst growth",0.987892524955628,0.822620163151724,14
"negative regulation of nucleotide metabolic process",0.986393037283516,0.822620163151724,16
"positive regulation of protein binding",0.994295697366896,0.822620163151724,17
"copii coated vesicle cargo loading",0.992171808964187,0.822860839221057,17
"embryo development",1.0008999270488,0.822860839221057,434
"nucleotide sugar metabolic process",-0.721165906387407,0.822860839221057,31
"pigment granule organization",0.99283042730914,0.822860839221057,27
"regulation of animal organ morphogenesis",-0.972338569493718,0.822860839221057,12
"regulation of fc receptor mediated stimulatory signaling pathway",0.971146224058416,0.822860839221057,11
"response to hydrogen peroxide",1.00665586245413,0.822860839221057,58
"tetrapyrrole biosynthetic process",-0.892653096638825,0.822860839221057,24
"type b pancreatic cell proliferation",0.977056969998323,0.822860839221057,12
"positive regulation of mitochondrial membrane permeability",0.999306820256708,0.82296030572183,30
"regulation of gliogenesis",0.997365125591881,0.82305718415694,42
"regulation of carbohydrate biosynthetic process",0.995399382983088,0.823454079069555,49
"cellular senescence",1.00154712723726,0.823562996902611,62
"positive regulation of endocytosis",1.00074137252813,0.823562996902611,67
"regulation of epithelial to mesenchymal transition",0.993311143180768,0.823562996902611,36
